stop_id,stop_name,stop_lat,stop_lon
TMT_625,Shastri Nagar,19.2146119,72.9583011
TMT_626,Shastri Nagar,19.2148193,72.9586008
TMT_2976,Building No. 3,19.212181,72.96026913333334
TMT_699,Building No. 3,19.21211755,72.96009575
TMT_4082,Building No. 3,19.21214885,72.96049149999999
TMT_658,Building No. 3,19.212139999999998,72.96048264999999
TMT_4083,Vartak Nagar,19.210094599999998,72.96207475
TMT_4072,Vartak Nagar,19.2096158,72.96211645
TMT_650,Vartak Nagar,19.2098041,72.961928375
TMT_659,Vartak Nagar,19.210569800000002,72.96170915
TMT_676,Vartak Nagar,19.2105618,72.9616997
TMT_791,Vartak Nagar,19.2106,72.9617
TMT_796,Vartak Nagar,19.21,72.9617
TMT_2975,Vartak Nagar,19.2099977,72.9617463
TMT_2952,Vartak Nagar,19.2105613,72.9616933
TMT_3279,Vartak Nagar,19.2105331,72.9616801
TMT_3226,Vartak Nagar,19.2099527,72.9618474
TMT_839,Vartak Nagar,19.1889978,72.9676803
TMT_677,Raymond Company,19.207418175,72.96518635000001
TMT_4071,Raymond Company,19.207679733333332,72.96443953333333
TMT_571,Cadbury Company,19.2055936,72.9671784
TMT_596,Cadbury Company,19.2052931,72.9671006
TMT_678,Cadbury Company,19.205595250000002,72.96717955
TMT_4070,Cadbury Company,19.205417833333332,72.96714226666667
TMT_648,Cadbury Company,19.2052826,72.96711015
TMT_661,Cadbury Company,19.2056818,72.967215
TMT_1344,Cadbury Company,19.2040751,72.9679917
TMT_1334,Cadbury Company,19.2040422,72.9687213
TMT_1631,Cadbury Company,19.20415272811111,72.968352048
TMT_4325,Cadbury Company,19.204062853,72.96872797
TMT_1938,Cadbury Company,19.2040581,72.9687223
TMT_2355,Cadbury Company,19.2040592,72.9686942
TMT_2332,Cadbury Company,19.2040643,72.9680076
TMT_3189,Cadbury Company,19.204051,72.9687136
TMT_3170,Cadbury Company,19.2039759,72.9679266
TMT_814,Cadbury Company,19.194387,72.9671085
TMT_841,Cadbury Company,19.1876309,72.9715071
TMT_572,Cadbury Junction,19.204016969,72.968689365
TMT_595,Cadbury Junction,19.204070743,72.968004598
TMT_632,Siddheshwar Talao,19.202829874,72.96696265525
TMT_594,Siddheshwar Talao,19.2028757,72.9666411
TMT_619,Siddheshwar Talao,19.202744600000003,72.9669575
TMT_4326,Siddheshwar Talao,19.202594171,72.967187924
TMT_575,Louis Wadi,19.1956104,72.9626327
TMT_591,Louis Wadi,19.1961594,72.962285
TMT_1629,Louis Wadi,19.195685465333334,72.96236620633334
TMT_1480,Louis Wadi,19.195784823666667,72.96258556949999
TMT_869,Louis Wadi,19.1957592,72.9626444
TMT_874,Louis Wadi,19.1960875,72.9622606
TMT_1336,Louis Wadi,19.1956093,72.9626334
TMT_4730,Louis Wadi,19.1961,72.9623
BEST_37245,Louiswadi,19.195812,72.962565
BEST_37244,Louiswadi,19.196463,72.96226
TMT_576,R.T.O Office Thane New,19.192939288,72.962937065
TMT_590,R.T.O Office Thane New,19.192943548,72.962788204
TMT_3954,Highway Darshan / Teen Hath Naka,19.188670166666668,72.96375703333332
TMT_1757,Highway Darshan / Teen Hath Naka,19.188605933333335,72.96382563333334
TMT_4812,Highway Darshan / Teen Hath Naka,19.189014133333334,72.96325953333333
TMT_637,Highway Darshan / Teen Hath Naka,19.188845999999998,72.96382525000001
TMT_1341,Highway Darshan / Teen Hath Naka,19.1875415,72.9669833
TMT_1761,Highway Darshan / Teen Hath Naka,19.18853465,72.9633073
TMT_2358,Highway Darshan / Teen Hath Naka,19.1893981,72.9636913
TMT_2329,Highway Darshan / Teen Hath Naka,19.1893677,72.9631602
TMT_3194,Highway Darshan / Teen Hath Naka,19.1892813,72.9637228
TMT_618,Sambhaji Nagar,19.200681138833335,72.96454323383334
TMT_603,Neelkanth Terminus,19.221198,72.95995
TMT_4065,Neelkanth Terminus,19.221198,72.95995
TMT_727,Neelkanth Terminus,19.221178,72.960561
TMT_612,Malhar Cinema,19.1874892,72.96699122727273
TMT_613,Aaykar Bhavan,19.1880315,72.96463773333333
TMT_638,Aaykar Bhavan,19.18801955,72.96490745
TMT_887,Aaykar Bhavan,19.188046749999998,72.96463754999999
TMT_904,Aaykar Bhavan,19.1880257,72.964929875
TMT_1337,Aaykar Bhavan,19.1880467,72.9649203
TMT_4822,Aaykar Bhavan,19.1880391,72.9649149
TMT_782,Aaykar Bhavan,19.194387,72.9646
TMT_636,Murphy Company,19.191548367571425,72.963059691
TMT_4329,Murphy Company,19.194107561,72.962972792
TMT_784,Murphy Company,19.191758,72.968743
TMT_649,J. K. Gram,19.20781158,72.96441036
TMT_660,J. K. Gram,19.2075483,72.96494215
TMT_624,Shastri Nagar Naka,19.2141209,72.9585548
TMT_627,Shastri Nagar Naka,19.2142491,72.9589619
TMT_675,Shastri Nagar Naka,19.21481,72.958587
TMT_4073,Shastri Nagar Naka,19.214615,72.9583007
TMT_4081,Shastri Nagar Naka,19.21481,72.958587
TMT_996,Shastri Nagar Naka,19.2128,72.9596
TMT_3277,Shastri Nagar Naka,19.2137375,72.9591634
TMT_3228,Shastri Nagar Naka,19.2133839,72.9591395
TMT_644,Shishu Dnyan Mandir,19.1999155,72.9772835
TMT_665,Shishu Dnyan Mandir,19.19992913333333,72.97751633333333
TMT_645,New Shakti Mill,19.2006646,72.97558880000001
TMT_664,New Shakti Mill,19.200812733333333,72.97561026666666
TMT_811,New Shakti Mill,19.2006582,72.9755988
TMT_844,New Shakti Mill,19.2008165,72.9756082
TMT_4523,New Shakti Mill,19.2008,72.9756
TMT_4506,New Shakti Mill,19.2008,72.9756
BEST_37358,New Shakti Mill,19.200735,72.975525
BEST_37359,New Shakti Mill,19.200681,72.975611
TMT_646,Khopat,19.202909075,72.972112975
TMT_663,Khopat,19.203413575,72.97182325
TMT_694,Khopat,19.20294,72.972118
TMT_647,Punjani Estate,19.20406706,72.96980857999999
TMT_662,Punjani Estate,19.2043048,72.9696715
TMT_679,Punjani Estate,19.2043034,72.9696536
TMT_652,Shastri Nagar Thane,19.214024,72.95867285
TMT_657,Shastri Nagar Thane,19.2135596,72.9593293
TMT_818,Shastri Nagar Thane,19.191758,72.968743
TMT_837,Shastri Nagar Thane,19.1914531,72.9674359
TMT_654,Shivai Nagar,19.2157323,72.9562884
TMT_655,Shivai Nagar,19.2158995,72.9564171
TMT_673,Shivai Nagar,19.215897433333335,72.9564099
TMT_820,Shivai Nagar,19.215704000000002,72.95629405
TMT_691,Vandana Cinema,19.19451116666667,72.97050226666666
TMT_2669,Vandana Cinema,19.19460195,72.97153895
TMT_2208,Vandana Cinema,19.1941229,72.97050010000001
TMT_2677,Vandana Cinema,19.1942044,72.9705588
BEST_37506,Vandana Cinema,19.194457,72.970447
BEST_37507,Vandana Cinema,19.194069,72.970485
TMT_2714,Vandana Cinema,19.2221,72.9824
TMT_2704,Vandana Cinema,19.2224,72.9822
TMT_2678,Makhmali Talao,19.19820155,72.97168855
TMT_2668,Makhmali Talao,19.198376125,72.9718363
TMT_2715,Makhmali Talao,19.2184,72.9839
TMT_2703,Makhmali Talao,19.2185,72.9834
TMT_693,S T Workshop,19.2007701,72.9732176
TMT_680,S T Workshop,19.2005269,72.9732498
TMT_2206,S T Workshop,19.2006,72.9733
TMT_4505,S T Workshop,19.2007,72.9732
TMT_2679,S T Workshop,19.20076775,72.9732597
TMT_2667,S T Workshop,19.200662700000002,72.9732746
TMT_2716,S T Workshop,19.2175,72.9799
TMT_2702,S T Workshop,19.2179,72.9801
TMT_702,Shivai Nagar/Cosmos,19.2157364,72.9562833
TMT_4075,Shivai Nagar/Cosmos,19.216820572,72.958663473
TMT_4079,Shivai Nagar/Cosmos,19.2166971,72.9587403
TMT_703,Khandelwal Estate,19.2172436,72.9542361
TMT_672,Khandelwal Estate,19.21742466666667,72.95444206666667
TMT_821,Khandelwal Estate,19.21724985,72.95423725
TMT_704,Bhukendra,19.218597199999998,72.95272405
TMT_671,Bhukendra,19.2187177,72.9529178
TMT_822,Bhukendra,19.2185971,72.9527156
TMT_833,Bhukendra,19.2187199,72.9529275
TMT_705,Upvan,19.2233163,72.9574724
TMT_670,Upvan,19.2213579,72.954587
TMT_2982,Upvan,19.2205541,72.9536103
TMT_2945,Upvan,19.2213481,72.954596
TMT_706,Gavand Baug (Upavan),19.2212332,72.9590828
TMT_669,Gavand Baug (Upavan),19.221228,72.959079
TMT_4077,Gavand Baug (Upavan),19.2212332,72.9590828
TMT_683,Teen Petrol Pump Junction,19.1929115,72.9701762
TMT_1446,Teen Petrol Pump Junction,19.1929318,72.970203
TMT_744,School No. 7,19.20179814,72.9777438
TMT_2488,School No. 7,19.2019174,72.97786146666667
TMT_772,School No. 7,19.201914,72.9778614
TMT_745,Uthalsar,19.203196000000002,72.9780042
TMT_771,Uthalsar,19.2031724,72.9782175
TMT_713,Castle Mill,19.2056465,72.97750868181818
TMT_981,Castle Mill,19.20623545,72.97745739999999
TMT_2719,Castle Mill,19.2085,72.9772
TMT_2270,Castle Mill,19.2723033,72.8824497
TMT_2593,Castle Mill,19.194387,72.9774616
TMT_3964,Castle Mill,19.2143028,72.9780016
TMT_2602,Gokul Nagar,19.20873273548387,72.97713811612903
TMT_2635,Gokul Nagar,19.2094896,72.9770384
TMT_2623,Gokul Nagar,19.208492,72.9771855
TMT_3838,Gokul Nagar,19.209488,72.977036
TMT_3963,Gokul Nagar,19.2207941,72.9780028
TMT_747,Muktai Nagar,19.210775493939394,72.97722772121212
TMT_3047,Muktai Nagar,19.2110515,72.9771146
TMT_3035,Muktai Nagar,19.2105763,72.9773322
TMT_4830,Muktai Nagar,19.2066,73.01
TMT_2721,Muktai Nagar,19.2042,72.9774
TMT_2698,Muktai Nagar,19.2039,72.9771
TMT_3962,Muktai Nagar,19.2177502,72.9818997
TMT_748,Oswal Park,19.2147014,72.97596855
TMT_767,Oswal Park,19.214880299999997,72.9763755
TMT_4228,Oswal Park,19.2146949,72.9759747
TMT_4241,Oswal Park,19.2148772,72.9763585
BEST_37369,Oswal Park,19.214557,72.97643
BEST_37368,Oswal Park,19.214702,72.975983
TMT_749,Subhash Tower,19.216230633333335,72.9738647
TMT_766,Subhash Tower,19.2165581,72.97391563333333
TMT_4454,Subhash Tower,19.207690149999998,73.01152175
BEST_37480,Subhash Tower,19.2081,73.011738
BEST_37481,Subhash Tower,19.207766,73.0115
TMT_750,Voltas Company,19.216902433333335,72.97183966666667
TMT_765,Voltas Company,19.217280266666666,72.9718042
TMT_719,Gandhi Nagar,19.218122,72.970174
TMT_4043,Gandhi Nagar,19.2183778,72.9703027
TMT_751,Gandhi Nagar,19.21808575,72.97017105
TMT_764,Gandhi Nagar,19.21837735,72.9703052
TMT_2987,Gandhi Nagar,19.2184019,72.9703077
TMT_2940,Gandhi Nagar,19.2180688,72.970124
TMT_2941,Glaxo Company,19.2190741,72.9672277
TMT_2986,Glaxo Company,19.2193257,72.96716810000001
TMT_4066,Kokanipada(Pokharan 2),19.221301999,72.959633844
TMT_4040,Kokanipada(Pokharan 2),19.221414874,72.959627078
TMT_4067,Gavandbaug,19.2212332,72.9590828
TMT_725,Gavandbaug,19.221228,72.959079
TMT_752,Jawahar Nagar,19.220247533333332,72.97018876666667
TMT_763,Jawahar Nagar,19.220467866666667,72.97047113333333
TMT_753,Vasant Vihar,19.22169015,72.9698975
TMT_762,Vasant Vihar,19.22187075,72.97002435
TMT_4233,Vasant Vihar,19.221492,72.9697777
TMT_4237,Vasant Vihar,19.2218739,72.970015
TMT_3269,Vasant Vihar,19.2225074,72.9700515
TMT_3236,Vasant Vihar,19.2224845,72.9698435
BEST_37513,Vasant Vihar,19.221929,72.970002
BEST_37512,Vasant Vihar,19.221929,72.969764
TMT_754,Lokpuram,19.224717050000002,72.9697054
TMT_761,Lokpuram,19.224702733333334,72.96999419999999
BEST_37242,Lokpuram,19.224829,72.969802
TMT_2990,Lokpuram,19.1914531,72.9674359
TMT_755,Eden Wood,19.22782745,72.96962865
TMT_760,Eden Wood,19.22812245,72.9697788
TMT_3267,Eden Wood,19.2280438,72.9698787
TMT_3238,Eden Wood,19.2279323,72.9695491
BEST_37117,Edenwood,19.227847,72.969793
BEST_37116,Edenwood,19.227928,72.96966
TMT_756,Harshid Park,19.2285553,72.9670301
TMT_759,Harshid Park,19.2287628,72.9671946
TMT_2992,Harshid Park,19.1889978,72.9676803
TMT_757,Pawar Nagar,19.22886675,72.9660023
TMT_758,Pawar Nagar,19.2290586,72.9665348
TMT_2934,Pawar Nagar,19.1876309,72.9715071
TMT_770,Ambika Yog Kutir,19.2073876,72.9774375
TMT_3046,Ambika Yog Kutir,19.20747905,72.977087
TMT_1134,Ambika Yog Kutir,19.207362,72.977439
TMT_1215,Ambika Yog Kutir,19.20737,72.97744
TMT_2578,Ambika Yog Kutir,19.2074583,72.9770635
TMT_2592,Ambika Yog Kutir,19.2073574,72.9774464
TMT_2665,Ambika Yog Kutir,19.20736115,72.97740375000001
TMT_773,Civil Hospital,19.1992332,72.9776536
TMT_845,Civil Hospital,19.199073,72.978943
TMT_1368,Civil Hospital,19.1969924,72.9785582
TMT_3982,Civil Hospital,19.1970467,72.9785369
TMT_3967,Civil Hospital,19.2073055,72.9773889
TMT_774,Central Maidan,19.19830333333333,72.97960933333333
TMT_1006,Central Maidan,19.1991,72.9788
TMT_792,Vartaknagar Police Station,19.2132,72.9628
TMT_795,Vartaknagar Police Station,19.2133,72.9628
TMT_793,Bhim Nagar,19.2149,72.9637
TMT_794,Bhim Nagar,19.2148,72.9635
TMT_823,Air Force Yeoor,19.2244911,72.9495825
TMT_832,Air Force Yeoor,19.2245177,72.9495879
TMT_824,Yeoor Village,19.22521,72.949603
TMT_831,Yeoor Village,19.2255139,72.9497706
TMT_825,Gau Shala,19.229341,72.94832
TMT_827,Parsik Shiv Mandir,19.2365801,72.9446395
TMT_830,Parsik Shiv Mandir,19.2364114,72.944782
TMT_2026,Parsik Shiv Mandir,19.2032420655,73.00505996166667
TMT_2041,Parsik Shiv Mandir,19.203169603285716,73.00498932314285
TMT_828,Yeoor Patonapada,19.2402212,72.9431572
TMT_829,Yeoor Patonapada,19.2402326,72.9433379
TMT_867,Gurukul Society,19.1956253,72.9648615
TMT_876,Gurukul Society,19.1956819,72.9650384
TMT_870,Payal Hotel,19.1965038,72.9609072
TMT_873,Payal Hotel,19.1965557,72.9609736
TMT_871,Kajuwadi,19.1975428,72.9604073
TMT_872,Kajuwadi,19.1975368,72.9605749
TMT_895,Neptune Element,19.192327575,72.94921372499999
TMT_896,Neptune Element,19.192428466666666,72.94912103333333
TMT_965,Holy Cross School,19.203396,72.978706
TMT_982,Holy Cross School,19.203303,72.978957
TMT_1206,Majiwada Naka,19.214262990476193,72.97795190476191
TMT_2604,Majiwada Naka,19.214299866666668,72.97740125555555
TMT_4353,Majiwada Naka,19.214353575,72.977459608
TMT_4322,Majiwada Naka,19.2144075335,72.9776603975
TMT_1937,Majiwada Naka,19.2142629,72.978024
TMT_2353,Majiwada Naka,19.2142826,72.9780409
TMT_2334,Majiwada Naka,19.2143636,72.9774562
TMT_2637,Majiwada Naka,19.2143616,72.9774501
TMT_2621,Majiwada Naka,19.2142834,72.9780234
TMT_3187,Majiwada Naka,19.2143151,72.9779953
TMT_3172,Majiwada Naka,19.2144875,72.9773371
TMT_3866,Majiwada Naka,19.2156061,72.978168
TMT_3840,Majiwada Naka,19.2143153,72.9780053
TMT_4831,Majiwada Naka,19.2058,73.0088
TMT_2722,Majiwada Naka,19.2026,72.9764
TMT_2697,Majiwada Naka,19.2021,72.9754
TMT_3811,Majiwada Naka,19.194387,72.978
TMT_3961,Majiwada Naka,19.2183124,72.9835595
TMT_2661,Ashapura Mandir,19.216024518444446,72.97793455622222
TMT_977,Ashapura Mandir,19.2157388,72.9781247
TMT_1595,Ashapura Mandir,19.215601,72.978168
TMT_4242,Ashapura Mandir,19.2155821,72.978176
TMT_3960,Ashapura Mandir,19.2189682,72.9850527
TMT_971,Majiwada Gaon Corner,19.2148591285,72.97885043
TMT_976,Majiwada Gaon Corner,19.48499325,72.978173036
TMT_972,Sachinam Society,19.21453945,72.9800389
TMT_975,Sachinam Society,19.214505,72.9797748
TMT_3958,Sachinam Society,19.2245786,72.9940971
TMT_973,Majiwada Goan,19.2145376,72.97987695
TMT_974,Majiwada Goan,19.214405550000002,72.9798012
TMT_3048,Majiwada Goan,19.2119636,72.9807043
TMT_3034,Majiwada Goan,19.2108295,72.9840601
TMT_998,Laxmi Park,19.212,72.9553
TMT_997,Laxmi Park,19.212,72.9554
TMT_3077,Laxmi Park,19.2120329,72.9554617
TMT_3076,Laxmi Park,19.2120354,72.9553329
TMT_999,S T Old Bus Stop,19.2136,72.9593
TMT_1000,Building No 3,19.2121,72.9605
TMT_995,Building No 3,19.2121,72.9601
TMT_3904,R.T.O Office Thane Old,19.198983911764707,72.98120637058823
TMT_2412,R.T.O Office Thane Old,19.198955,72.9810745
TMT_2405,R.T.O Office Thane Old,19.1990867,72.9812408
TMT_1037,Kanhoji Angre Chowk,19.19703762857143,72.98319594285714
TMT_4124,Kanhoji Angre Chowk,19.1971803,72.9831192
TMT_4119,Kanhoji Angre Chowk,19.19713005,72.98405790000001
TMT_2497,Kanhoji Angre Chowk,19.1971711,72.9831317
TMT_2491,Kanhoji Angre Chowk,19.1973585,72.9832122
TMT_3814,Kanhoji Angre Chowk,19.1974,72.9832
TMT_3796,Kanhoji Angre Chowk,19.1972,72.9831
TMT_2112,Kalwa Naka,19.195830311764706,72.98738854705883
TMT_2037,Kalwa Naka,19.1952107,72.98708585
TMT_2404,Kalwa Naka,19.1959996,72.9876962
TMT_3657,Kalwa Naka,19.1952,72.9871
TMT_3815,Kalwa Naka,19.191758,72.968743
TMT_1016,Sahyadri Society,19.1980717,72.9938122
TMT_1017,Sahyadri Society,19.1977201,72.9935513
TMT_1079,Sahyadri Society,19.19808015,72.99382750000001
TMT_1064,Sahyadri Society,19.197703949999998,72.9935375
TMT_2029,Sahyadri Society,19.197740275,72.9935628
TMT_2038,Sahyadri Society,19.1980733,72.9938198
TMT_4488,Sahyadri Society,19.19844045,72.99474645
TMT_4460,Sahyadri Society,19.19775275,72.99356805
TMT_4519,Sahyadri Society,19.1987,72.9954
TMT_4512,Sahyadri Society,19.1981,72.9938
TMT_3566,Sahyadri Society,19.1980824,72.993812
TMT_1051,SVPM School,19.198784,72.995696
TMT_1034,SVPM School,19.198988,72.995552
TMT_1080,Datta Wadi,19.19973265,72.9970922
TMT_2028,Datta Wadi,19.20014436,72.99842406
TMT_2039,Datta Wadi,19.200501575,72.998638425
TMT_4458,Datta Wadi,19.20049176666667,72.9989551
TMT_3497,Datta Wadi,19.200487,72.998634
TMT_3509,Datta Wadi,19.2004769,72.999086
TMT_3876,Datta Wadi,19.200476,72.999166
TMT_3907,Datta Wadi,19.200544,72.99863
BEST_37087,Datta Wadi,19.20047,72.998632
BEST_37088,Datta Wadi,19.200551,72.999127
TMT_2128,Datta Wadi,19.1930965,73.0229105
TMT_2127,Datta Wadi,19.1932608,73.0227952
TMT_2027,Kharegaon Naka,19.20181880769231,73.0015248
TMT_3948,Kharegaon Naka,19.20189695,73.0014407
TMT_3951,Kharegaon Naka,19.20178945,73.0017043
TMT_4514,Kharegaon Naka,19.2019,73.0014
TMT_1054,Shiv Mandir /Parsik Nagar,19.2029198,73.004589
TMT_1031,Shiv Mandir /Parsik Nagar,19.203211,73.004673
TMT_3874,Shiv Mandir /Parsik Nagar,19.202935,73.004589
TMT_2042,Raj Park,19.20499896,73.00711609999999
TMT_2399,Raj Park,19.20482245,73.0072531
TMT_2025,Raj Park,19.204611274999998,73.00709625
TMT_2417,Raj Park,19.20497695,73.00710755
TMT_2162,Raj Park,19.271319,72.882155
TMT_3909,Vimal Nagar,19.205777066666666,73.00818943333333
TMT_1029,Vimal Nagar,19.205635450000003,73.00847875
TMT_3521,Vimal Nagar,19.205635,73.008487
TMT_3910,Parsik Nagar,19.2059298,73.00846165
TMT_1028,Parsik Nagar,19.2058433,73.0088509
TMT_2024,Parsik Nagar,19.2056382,73.0086538
TMT_2043,Parsik Nagar,19.2062797,73.0091921
TMT_2108,Parsik Nagar,19.205635,73.0084858
TMT_2090,Parsik Nagar,19.205932,73.008466
BEST_37381,Parsik Nagar,19.20552974,73.00817617999999
TMT_2419,Parsik Nagar,19.2058893,73.008484
TMT_2397,Parsik Nagar,19.2057344,73.0087718
TMT_3573,Parsik Nagar,19.21048,73.016241
TMT_3911,Vastu Anand,19.20662786666667,73.00993126666667
BEST_37516,Vastu Anand,19.206635175000002,73.0099299
TMT_3574,Vastu Anand,19.206646,73.009999
TMT_3571,Vastu Anand,19.2067106,73.0097643
TMT_3912,Sainath Nagar,19.2091966,73.0130336
TMT_3872,Sainath Nagar,19.2089606,73.01312815
TMT_2023,Sainath Nagar,19.20899,73.0131459
TMT_2044,Sainath Nagar,19.209341199999997,73.01339195
TMT_4452,Sainath Nagar,19.209048999999997,73.01307606666667
TMT_2775,Sainath Nagar,19.209032,73.01325
TMT_3572,Sainath Nagar,19.2092245,73.0131695
TMT_1357,Sainath Nagar,19.266848303499998,72.96664496950001
TMT_1320,Sainath Nagar,19.266894557500002,72.966978495
VVMT_627,Sainath Nagar,19.47176076,72.82025041
VVMT_651,Sainath Nagar,19.47313958,72.82273402
TMT_2774_2,Retibunder Circle,19.210365775,73.01609625
TMT_3871,Retibunder Circle,19.210404333333333,73.01575753333333
TMT_2022,Retibunder Circle,19.210552833333335,73.01578160000001
TMT_2285,Retibunder Circle,19.2104876,73.0162276
TMT_2421,Retibunder Circle,19.2101507,73.0167795
TMT_2395,Retibunder Circle,19.2104445,73.0159373
TMT_3949,Pakhadi,19.203282599999998,73.00159063333334
TMT_3950,Kharegaon,19.2053769,72.99963403333334
TMT_4517,Kharegaon,19.2054,72.9996
TMT_4516,Kharegaon,19.2054,72.9996
TMT_3875,Kharegaon,19.20179,73.001705
TMT_3908,Kharegaon,19.201897,73.00144
TMT_2846,Telephone Exchange,19.194416275000002,72.951643675
TMT_2860,Telephone Exchange,19.1871389,72.9772207
TMT_1094,Ravi Fisheries,19.1949892,72.9471657
TMT_1104,Ravi Fisheries,19.1950146,72.9470469
TMT_2847,Ravi Fisheries,19.1950424,72.9457405
TMT_3018,Ravi Fisheries,19.1952055,72.9456681
TMT_2858,Ravi Fisheries,19.1943613,72.9769712
TMT_3010,Ravi Fisheries,19.204848,73.007304
TMT_1096,Shantinagar,19.1931105,72.9442111
TMT_1103,Shantinagar,19.1930142,72.9470703
BEST_06193,Shanti Nagar,19.079163,72.875686
BEST_06194,Shanti Nagar,19.079858,72.874507
TMT_1097,Parvatnagar,19.190559,72.9466416
TMT_1102,Parvatnagar,19.1905286,72.9468615
BEST_29305,Parvat Nagar,19.243168,72.860137
BEST_29306,Parvat Nagar,19.243521,72.860013
TMT_1098,Shrinagar Police Station,19.190444,72.944039
TMT_1101,Shrinagar Police Station,19.190459,72.943883
TMT_1099,Aayappa Mandir,19.19113,72.943145
TMT_1100,Aayappa Mandir,19.1910137,72.9431237
TMT_3498,Manisha Nagar,19.19792065,72.9937002
TMT_1116,Manisha Nagar,19.19689,72.990931
TMT_2200,Manisha Nagar,19.1978,72.9936
TMT_4511,Manisha Nagar,19.1969,72.9909
TMT_3952,Manisha Nagar,19.1977,72.993536
TMT_3947,Manisha Nagar,19.19809,72.993842
TMT_3508,Manisha Nagar,19.191758,72.968743
TMT_1127,Balsara Company,19.191367,72.951597
TMT_1113,Balsara Company,19.191705,72.951754
TMT_1128,Kisan Nagar,19.1920266,72.9495099
TMT_1112,Kisan Nagar,19.191841,72.9492306
TMT_1141,Lodha Gate,19.2114948,72.9845291
TMT_1133,Lodha Gate,19.2126344,72.9846333
TMT_3033,Lodha Gate,19.2115986,72.9847383
TMT_3919,Lodha Gate,19.21138,72.9845
TMT_3916,Lodha Gate,19.2113812,72.9845007
TMT_1132,Irish Society,19.214845,72.985326
TMT_1131,Lodha Villa Royal,19.2151972,72.9874038
TMT_1130,Lodha Crown,19.2150807,72.9905566
TMT_4614,Lodha Crown,19.2150807,72.9905566
TMT_1129,Highland Heavan (Balkum),19.21882,72.99312
TMT_2882,Highland Heavan (Balkum),19.2167203,72.9909366
TMT_2034,Chendani Koliwada,19.188396944444445,72.97947923333334
TMT_4123,Daddoji Konndev Stadium,19.191658475,72.98062875
TMT_2033,Daddoji Konndev Stadium,19.191827760000002,72.98078572
TMT_4147,Mahagiri Koliwada,19.194034350000003,72.982632325
TMT_4163,Mahagiri Koliwada,19.19397205,72.982657875
TMT_2032,Mahagiri Koliwada,19.19376,72.9825964
TMT_2035,Mahagiri Koliwada,19.1949904,72.9828997
TMT_4118,Rabodi Phata,19.204795,72.985084
TMT_4161,Rabodi Phata,19.209245,72.993778
TMT_4125,Saket,19.2062,72.9921
TMT_4117,Saket,19.2066,72.9925
TMT_4126,Mahalaxmi Mandir(Saket),19.2062724,72.992162
TMT_4116,Mahalaxmi Mandir(Saket),19.2065579,72.9924878
TMT_4154,Mahalaxmi Mandir(Saket),19.2065579,72.9924878
TMT_4155,Mahalaxmi Mandir(Saket),19.2062724,72.992162
TMT_4127,Jalaram Bappa Mandir,19.2170051,72.990721
TMT_4128,Balkum Pada No.2,19.2199736,72.9898624
TMT_4114,Balkum Pada No.2,19.2201957,72.9898622
TMT_4129,Balkum Naka,19.2214909,72.9895477
TMT_4113,Balkum Naka,19.2213232,72.9898693
TMT_2278,Balkum Naka,19.221435999999997,72.989453
TMT_2253,Balkum Naka,19.2213513,72.9897586
TMT_2351,Balkum Naka,19.221925,72.9914596
TMT_2336,Balkum Naka,19.2214894,72.9895606
TMT_2507,Balkum Naka,19.2214863,72.9895474
TMT_2479,Balkum Naka,19.2213204,72.9898679
TMT_2608,Balkum Naka,19.2214843,72.9895414
BEST_37038,Balkum Naka,19.221331,72.98984
